Firm,Period,Code,ICB Sector,ROA_in_percent,TA,Total_Liabilities,Operating_Income,FCF,Return_EndCurrQ,Return_BegNextQ,USE
DGIK.JK,2021Q1,DGIK.JK2021Q1,Construction and Materials,0.112356141,1.06644E+12,4.61372E+11,6834702060,14690222850,0.14,0.2,TRUE
DIGI.JK,2020Q1,DIGI.JK2020Q1,Media,0.074931665,41185519320,3655051310,4681650140,-725222090,0.021148036,-0.175609756,TRUE
DIGI.JK,2020Q2,DIGI.JK2020Q2,Media,-9.082590161,38244299840,3221148060,365054790,2240984460,0.00887574,0.00887574,TRUE
DIGI.JK,2020Q3,DIGI.JK2020Q3,Media,-13.15658007,47796782750,3893105390,-3505489110,-1371173950,0.143695015,0.143695015,TRUE
DIGI.JK,2020Q4,DIGI.JK2020Q4,Media,-2.014813068,46699647240,19111911250,-4656258550,-6593934400,0.025641026,-0.046153846,TRUE
DIGI.JK,2021Q1,DIGI.JK2021Q1,Media,-12.24373439,42762363240,19242164740,-105429470,-853668440,-0.01,0.037634409,TRUE
DILD.JK,2020Q1,DILD.JK2020Q1,Real Estate Investment and Services Development,0.533106281,1.59278E+13,8.58181E+12,6.60024E+11,3.55063E+11,-0.038461538,-0.173076923,TRUE
DILD.JK,2020Q2,DILD.JK2020Q2,Real Estate Investment and Services Development,0.0001501,1.59173E+13,1.0753E+13,2.34949E+11,83481261520,-0.248,-0.26744186,TRUE
DILD.JK,2020Q3,DILD.JK2020Q3,Real Estate Investment and Services Development,-0.331279578,1.58696E+13,1.0737E+13,1.60628E+11,5145752700,-0.218085106,-0.216931217,TRUE
DILD.JK,2020Q4,DILD.JK2020Q4,Real Estate Investment and Services Development,0.251772657,1.57019E+13,1.07393E+13,1.17347E+11,-45983638350,0.496598639,0.5,TRUE
DILD.JK,2021Q1,DILD.JK2021Q1,Real Estate Investment and Services Development,0.03562505,1.59683E+13,1.0502E+13,2.65466E+11,46073259510,-0.127272727,-0.148648649,TRUE
DIVA.JK,2020Q1,DIVA.JK2020Q1,Software & Computer Services,0.72557943,1.13111E+12,3.4333E+11,5525461030,9078229950,-0.702156334,-0.688953488,TRUE
DIVA.JK,2020Q2,DIVA.JK2020Q2,Software & Computer Services,0.740200496,1.06986E+12,2.81182E+11,10372614850,9570144690,0.561085973,0.542056075,TRUE
DIVA.JK,2020Q3,DIVA.JK2020Q3,Software & Computer Services,0.954066696,1.02052E+12,2.22675E+11,8252210630,7426094190,0.223188406,0.321212121,TRUE
DIVA.JK,2020Q4,DIVA.JK2020Q4,Software & Computer Services,3.511811786,1.15497E+12,3.17124E+11,-1677035070,-2517998600,0.142180095,0.073394495,TRUE
DIVA.JK,2021Q1,DIVA.JK2021Q1,Software & Computer Services,14.70563939,1.35692E+12,3.34571E+11,1068843900,1.86905E+11,0.165975104,0.230769231,TRUE
DKFT.JK,2020Q1,DKFT.JK2020Q1,Industrial Metals and Mining,-9.796451591,2.86406E+12,1.81715E+12,-8721574660,-84369358000,-0.429577465,-0.48125,TRUE
DKFT.JK,2020Q2,DKFT.JK2020Q2,Industrial Metals and Mining,4.853628388,2.62663E+12,2.18864E+12,-64267867710,-2.4886E+11,0.209876543,0.144578313,TRUE
DKFT.JK,2020Q3,DKFT.JK2020Q3,Industrial Metals and Mining,-0.956539796,2.64377E+12,1.87364E+12,-29648078020,1.62997E+11,0.020408163,0.073684211,TRUE
DKFT.JK,2020Q4,DKFT.JK2020Q4,Industrial Metals and Mining,-4.360555415,2.56474E+12,1.89609E+12,26291304050,2689221810,0.78,0.901960784,TRUE
DKFT.JK,2021Q1,DKFT.JK2021Q1,Industrial Metals and Mining,-2.27429589,2.607E+12,1.89231E+12,-56104080720,-82392380550,-0.129213483,-0.201030928,TRUE
DLTA.JK,2020Q1,DLTA.JK2020Q1,Beverages,2.954661424,1.44628E+12,2.16459E+11,1.16884E+11,98181193000,-0.301470604,-0.2865671,TRUE
DLTA.JK,2020Q2,DLTA.JK2020Q2,Beverages,-0.54873104,1.40632E+12,1.94329E+11,47582405000,44514972000,0.073684324,0.043932974,TRUE
DLTA.JK,2020Q3,DLTA.JK2020Q3,Beverages,2.756637306,1.19974E+12,1.59093E+11,-18116411000,-7610975000,-0.147985575,-0.116108953,TRUE
DLTA.JK,2020Q4,DLTA.JK2020Q4,Beverages,4.365572567,1.22558E+12,2.28681E+11,38867890000,-2.75148E+11,0.102756908,0.041975283,TRUE
DLTA.JK,2021Q1,DLTA.JK2021Q1,Beverages,4.425070016,1.33459E+12,2.09148E+11,63702542000,55927489000,-0.127272734,-0.092417034,TRUE
DMAS.JK,2020Q1,DMAS.JK2020Q1,Real Estate Investment and Services Development,0.698934389,7.6598E+12,1.2227E+12,28606632090,58721224450,-0.516891858,-0.51369869,TRUE
DMAS.JK,2020Q2,DMAS.JK2020Q2,Real Estate Investment and Services Development,0.348766821,6.9876E+12,1.53709E+12,37259768670,30015547750,0.524362575,0.472622859,TRUE
DMAS.JK,2020Q3,DMAS.JK2020Q3,Real Estate Investment and Services Development,3.202072193,6.98028E+12,1.30626E+12,2.10681E+11,2.28498E+11,0.162790784,0.248484761,TRUE
DMAS.JK,2020Q4,DMAS.JK2020Q4,Real Estate Investment and Services Development,15.23413376,6.75223E+12,1.22771E+12,1.03385E+12,-1.50771E+11,0.356543207,0.317032354,TRUE
DMAS.JK,2021Q1,DMAS.JK2021Q1,Real Estate Investment and Services Development,4.056046392,6.60278E+12,8.07526E+11,2.5282E+11,2.78998E+11,-0.040650397,-0.032520332,TRUE
DNAR.JK,2020Q1,DNAR.JK2020Q1,Banks,0.067689424,4.839E+12,2.83342E+12,0,15551604080,0.100415377,0.009936842,TRUE
DNAR.JK,2020Q2,DNAR.JK2020Q2,Banks,0.128626612,5.02097E+12,3.01045E+12,0,7000224020,-0.374074021,-0.329365064,TRUE
DNAR.JK,2020Q3,DNAR.JK2020Q3,Banks,0.068979211,5.31603E+12,3.301E+12,0,11486098090,0.153846083,0.254437838,TRUE
DNAR.JK,2020Q4,DNAR.JK2020Q4,Banks,-0.093143413,6.27518E+12,3.75326E+12,0,5877545370,-0.077626978,-0.097645794,TRUE
DNAR.JK,2021Q1,DNAR.JK2021Q1,Banks,0.122235297,6.46674E+12,3.93397E+12,0,-14259432900,0.092485549,0.02173913,TRUE
DNET.JK,2020Q1,DNET.JK2020Q1,Software & Computer Services,0.315317727,1.5514E+13,6.20865E+12,2.73656E+11,1.72235E+11,0.140065147,0.136363636,TRUE
DNET.JK,2020Q2,DNET.JK2020Q2,Software & Computer Services,-0.115357689,1.57537E+13,6.18654E+12,63951820760,-42630619920,0,-0.057142857,TRUE
DNET.JK,2020Q3,DNET.JK2020Q3,Software & Computer Services,0.248226533,1.58615E+13,6.44611E+12,-856186290,-46677481980,-0.002857143,0.012121212,TRUE
DNET.JK,2020Q4,DNET.JK2020Q4,Software & Computer Services,1.553440693,1.72234E+13,6.51888E+12,59721257950,-62597874600,0.00286533,0.026946108,TRUE
DNET.JK,2021Q1,DNET.JK2021Q1,Software & Computer Services,0.371980493,1.71369E+13,7.3461E+12,2.62535E+11,2.05893E+11,-0.091428571,-0.034985423,TRUE
DOID.JK,2020Q1,DOID.JK2020Q1,"Oil, Gas and Coal",-1.973582804,1.82263E+13,1.25106E+13,37442132800,-7378052800,-0.635714286,-0.641843972,TRUE
DOID.JK,2020Q2,DOID.JK2020Q2,"Oil, Gas and Coal",1.330751587,1.57529E+13,1.4025E+13,4.02557E+11,91176495000,0.333333333,0.366336634,TRUE
DOID.JK,2020Q3,DOID.JK2020Q3,"Oil, Gas and Coal",0.387716258,1.54463E+13,1.18483E+13,23970722800,6.95388E+11,0.676470588,0.68115942,TRUE
DOID.JK,2020Q4,DOID.JK2020Q4,"Oil, Gas and Coal",-1.959263782,1.36813E+13,1.12117E+13,2.20404E+11,4.8202E+11,0.543859649,0.560344828,TRUE
DOID.JK,2021Q1,DOID.JK2021Q1,"Oil, Gas and Coal",-2.649245452,1.38238E+13,9.97849E+12,-2.98053E+11,1.23558E+11,0.079545455,0.071823204,TRUE
DPNS.JK,2020Q1,DPNS.JK2020Q1,Chemicals,0.56085492,3.27712E+11,71690946090,2565999410,-484452510,-0.236220484,-0.236220484,TRUE
DPNS.JK,2020Q2,DPNS.JK2020Q2,Chemicals,-0.476069805,3.21478E+11,79165308880,4565593940,2306145130,0.237113405,0.2474227,TRUE
DPNS.JK,2020Q3,DPNS.JK2020Q3,Chemicals,0.827876328,3.20771E+11,73567178690,-2775787300,-1207749460,-0.046312005,-0.054193736,TRUE
DPNS.JK,2020Q4,DPNS.JK2020Q4,Chemicals,-0.164133306,3.17311E+11,70429289370,3223519460,153094410,0.212389381,0.212389381,TRUE
DPNS.JK,2021Q1,DPNS.JK2021Q1,Chemicals,0.928919817,3.32579E+11,66744863990,-552296600,-30786540,0.01459854,0.01459854,TRUE
DPUM.JK,2020Q1,DPUM.JK2020Q1,Food Producers,-7.306747642,1.93921E+12,7.03295E+11,-30124964950,-17085641850,-0.225225225,-0.225225225,TRUE
DPUM.JK,2020Q2,DPUM.JK2020Q2,Food Producers,-8.955560067,1.8208E+12,6.97843E+11,-1.47253E+11,-1.36791E+11,-0.093023256,-0.127906977,TRUE
DPUM.JK,2020Q3,DPUM.JK2020Q3,Food Producers,-1.621182169,1.7878E+12,7.48048E+11,-2.77263E+11,-1.5793E+11,-0.282051282,0,TRUE
DPUM.JK,2020Q4,DPUM.JK2020Q4,Food Producers,-1.630584255,1.76116E+12,7.44296E+11,-37501283650,-19191498160,-0.071428571,-0.306666667,TRUE
DPUM.JK,2021Q1,DPUM.JK2021Q1,Food Producers,-5.899971023,1.63041E+12,7.4659E+11,-37095354450,-18971831200,-0.038461538,-0.038461538,TRUE
DSFI.JK,2020Q1,DSFI.JK2020Q1,Food Producers,0.005935928,3.96237E+11,1.94601E+11,5050808050,4183805660,-0.23,-0.21,TRUE
DSFI.JK,2020Q2,DSFI.JK2020Q2,Food Producers,-2.093608652,3.77347E+11,1.99336E+11,2336912740,2104935380,-0.090909091,-0.139240506,TRUE
DSFI.JK,2020Q3,DSFI.JK2020Q3,Food Producers,0.007689359,3.66323E+11,1.88544E+11,-8247925190,-6052910630,-0.085714286,-0.058823529,TRUE
DSFI.JK,2020Q4,DSFI.JK2020Q4,Food Producers,0.58814364,3.73757E+11,1.7749E+11,1659239950,2248269810,0.28125,0.3125,TRUE
DSFI.JK,2021Q1,DSFI.JK2021Q1,Food Producers,1.094656065,3.84515E+11,1.80489E+11,5014880750,3634049220,-0.158536585,-0.166666667,TRUE
DSNG.JK,2020Q1,DSNG.JK2020Q1,Construction and Materials,0.69644017,1.20068E+13,7.97458E+12,2.97278E+11,1.94773E+11,-0.286956463,-0.320987647,TRUE
DSNG.JK,2020Q2,DSNG.JK2020Q2,Construction and Materials,0.821271894,1.17099E+13,8.28183E+12,2.97064E+11,48126000000,0.115436541,0.077879866,TRUE
DSNG.JK,2020Q3,DSNG.JK2020Q3,Construction and Materials,-0.151854639,1.16743E+13,7.93695E+12,59065000000,43131000000,0.272222256,0.405714257,TRUE
DSNG.JK,2020Q4,DSNG.JK2020Q4,Construction and Materials,2.449193585,1.41514E+13,7.9194E+12,1.75836E+11,-28700000000,0.331877674,0.300813022,TRUE
DSNG.JK,2021Q1,DSNG.JK2021Q1,Construction and Materials,0.703028356,1.40919E+13,8.02964E+12,4.65384E+11,1.82864E+11,-0.057377069,-0.039062497,TRUE
DUCK.JK,2020Q1,DUCK.JK2020Q1,Travel and Leisure,2.550288019,1.32164E+12,4.83834E+11,58223528050,44791264300,-0.709836066,-0.642105263,TRUE
DUCK.JK,2020Q2,DUCK.JK2020Q2,Travel and Leisure,1.521295759,1.45602E+12,4.52838E+11,33492899310,36206991970,0.426553672,0.117647059,TRUE
DUCK.JK,2020Q3,DUCK.JK2020Q3,Travel and Leisure,2.179901949,1.35823E+12,5.67573E+11,33151486460,25600949430,-0.516831683,-0.417004049,TRUE
DUCK.JK,2020Q4,DUCK.JK2020Q4,Travel and Leisure,-0.286702453,1.35907E+12,4.39114E+11,41342167630,33314039610,0.573770492,0.243055556,TRUE
DUCK.JK,2021Q1,DUCK.JK2021Q1,Travel and Leisure,-0.457992141,1.34458E+12,4.4385E+11,-6992503180,-1255139090,-0.380208333,-0.329608939,TRUE
DUTI.JK,2020Q1,DUTI.JK2020Q1,Real Estate Investment and Services Development,1.104949536,1.37666E+13,5.06948E+12,4.45358E+11,5.19691E+11,-0.001999989,-0.001999989,TRUE
DUTI.JK,2020Q2,DUTI.JK2020Q2,Real Estate Investment and Services Development,0.321069245,1.3848E+13,5.12383E+12,1.30879E+11,86182447210,0.027054064,0.027054064,TRUE
DUTI.JK,2020Q3,DUTI.JK2020Q3,Real Estate Investment and Services Development,1.784332035,1.34002E+13,5.17922E+12,58399195700,53450785760,-0.320325207,-0.293550139,TRUE
DUTI.JK,2020Q4,DUTI.JK2020Q4,Real Estate Investment and Services Development,1.46398115,1.37536E+13,5.09397E+12,2.32253E+11,-3.35253E+11,0.151515152,0.096209913,TRUE
DUTI.JK,2021Q1,DUTI.JK2021Q1,Real Estate Investment and Services Development,1.697326503,1.44927E+13,5.26055E+12,1.57467E+11,3.1953E+11,-0.105263158,-0.095744681,TRUE
DVLA.JK,2020Q1,DVLA.JK2020Q1,Pharmaceuticals and Biotechnology,3.001266308,1.93388E+12,5.23882E+11,59763058000,-8388244000,-0.066666616,-0.049327316,TRUE
DVLA.JK,2020Q2,DVLA.JK2020Q2,Pharmaceuticals and Biotechnology,4.182345086,2.01054E+12,5.88499E+11,74315526000,64695907000,0.038095207,0.033018965,TRUE
DVLA.JK,2020Q3,DVLA.JK2020Q3,Pharmaceuticals and Biotechnology,0.425012012,1.90833E+12,5.82046E+11,1.02773E+11,84419754000,0.192744009,0.177874414,TRUE
DVLA.JK,2020Q4,DVLA.JK2020Q4,Pharmaceuticals and Biotechnology,0.758871381,1.98671E+12,5.53526E+11,12365336000,13940133000,-0.025926588,0.014324527,TRUE
DVLA.JK,2021Q1,DVLA.JK2021Q1,Pharmaceuticals and Biotechnology,4.027941603,2.03142E+12,6.60425E+11,21262564000,-48645611000,-0.020661175,-0.040000032,TRUE
DWGL.JK,2020Q1,DWGL.JK2020Q1,"Oil, Gas and Coal",1.526483861,8.13394E+11,9.10429E+11,-2034802000,10434062000,-0.329896907,-0.245614035,TRUE
DWGL.JK,2020Q2,DWGL.JK2020Q2,"Oil, Gas and Coal",2.316263871,7.83794E+11,8.47035E+11,17940771000,12881107000,-0.007692308,-0.023255814,TRUE
DWGL.JK,2020Q3,DWGL.JK2020Q3,"Oil, Gas and Coal",4.373926812,8.18812E+11,8.33938E+11,20800152000,18875104000,-0.263565891,-0.206349206,TRUE
DWGL.JK,2020Q4,DWGL.JK2020Q4,"Oil, Gas and Coal",-4.043699587,7.03672E+11,8.33928E+11,34955268000,35226297000,-0.136842105,-0.18,TRUE
DWGL.JK,2021Q1,DWGL.JK2021Q1,"Oil, Gas and Coal",2.942906061,8.21411E+11,7.56218E+11,-59633883000,-30706517000,0.097560976,0.12804878,TRUE
DYAN.JK,2020Q1,DYAN.JK2020Q1,Industrial Support Services,-2.307825111,1.19763E+12,4.86868E+11,-25936983060,-26929984510,-0.576271186,-0.565217391,TRUE
DYAN.JK,2020Q2,DYAN.JK2020Q2,Industrial Support Services,-6.900033624,1.09815E+12,4.5738E+11,-75465688080,-64020768260,0.02,0,TRUE
DYAN.JK,2020Q3,DYAN.JK2020Q3,Industrial Support Services,-4.644339974,1.04667E+12,4.45885E+11,-48229154170,-36251223790,-0.019607843,0,TRUE
DYAN.JK,2020Q4,DYAN.JK2020Q4,Industrial Support Services,-9.496849335,1.04331E+12,5.24903E+11,-92819263880,-82382558300,0.1,0.1,TRUE
DYAN.JK,2021Q1,DYAN.JK2021Q1,Industrial Support Services,-4.516575465,1.00701E+12,5.29969E+11,-42410507570,-33515925080,0.763636364,0.963636364,TRUE
EAST.JK,2020Q1,EAST.JK2020Q1,Travel and Leisure,0.227339185,2.97727E+11,57790238490,1266456050,236067490,-0.391304333,-0.402173878,TRUE
EAST.JK,2020Q2,EAST.JK2020Q2,Travel and Leisure,-0.823399475,2.96782E+11,60540912410,-4403068960,-334480550,0.142857167,0.090909103,TRUE
EAST.JK,2020Q3,EAST.JK2020Q3,Travel and Leisure,0.848965676,2.60066E+11,21422973470,3276695960,1376572050,-0.187499995,-0.133333349,TRUE
EAST.JK,2020Q4,EAST.JK2020Q4,Travel and Leisure,1.75189188,2.62828E+11,17993384610,1852110370,1623628410,0.153846175,0.134615383,TRUE
EAST.JK,2021Q1,EAST.JK2021Q1,Travel and Leisure,0.490031715,2.60452E+11,14335236490,1585804320,1142725520,0.266666647,0.389830546,TRUE
ECII.JK,2020Q1,ECII.JK2020Q1,Retailers,-0.228976128,1.80212E+12,4.26624E+11,-11736854980,2722237300,-0.227722772,-0.25,TRUE
ECII.JK,2020Q2,ECII.JK2020Q2,Retailers,-1.41576161,1.63964E+12,3.54577E+11,-28698510460,-45772780910,-0.102564103,-0.102564103,TRUE
ECII.JK,2020Q3,ECII.JK2020Q3,Retailers,0.243373499,1.78099E+12,4.91762E+11,-1872459510,20461768980,0.142857143,0.142857143,TRUE
ECII.JK,2020Q4,ECII.JK2020Q4,Retailers,0.220687749,1.7306E+12,4.78112E+11,13004902670,14749972760,-0.18125,-0.125,TRUE
ECII.JK,2021Q1,ECII.JK2021Q1,Retailers,0.400459257,1.76614E+12,5.06658E+11,3741292920,19426838830,0.603053435,0.571428571,TRUE
EKAD.JK,2020Q1,EKAD.JK2020Q1,Chemicals,3.11479692,1.01299E+12,1.4479E+11,37113978680,13694993500,-0.214953224,-0.272727236,TRUE
EKAD.JK,2020Q2,EKAD.JK2020Q2,Chemicals,1.694572904,9.83509E+11,1.13727E+11,19364705790,42013220090,0.232142823,0.349999988,TRUE
EKAD.JK,2020Q3,EKAD.JK2020Q3,Chemicals,2.604093188,1.02472E+12,1.46835E+11,30797502360,-6571859710,0.192014362,0.15186669,TRUE
EKAD.JK,2020Q4,EKAD.JK2020Q4,Chemicals,2.089449922,1.08198E+12,1.58895E+11,30727790990,36405805680,0.050000037,0.053719048,TRUE
EKAD.JK,2021Q1,EKAD.JK2021Q1,Chemicals,2.892289553,1.12505E+12,1.68694E+11,36774005370,36801473260,-0.031746054,-0.039215714,TRUE
ELSA.JK,2020Q1,ELSA.JK2020Q1,"Oil, Gas and Coal",0.708479816,7.81076E+12,4.18395E+12,1.63685E+11,94769000000,-0.506535962,-0.533112604,TRUE
ELSA.JK,2020Q2,ELSA.JK2020Q2,"Oil, Gas and Coal",1.059394792,7.02242E+12,3.32149E+12,96428000000,1.48944E+11,0.456953592,0.588652449,TRUE
ELSA.JK,2020Q3,ELSA.JK2020Q3,"Oil, Gas and Coal",0.775183567,7.59992E+12,3.92001E+12,1.16355E+11,50125000000,-0.071726292,-0.064805207,TRUE
ELSA.JK,2020Q4,ELSA.JK2020Q4,"Oil, Gas and Coal",0.818638158,7.56282E+12,3.82338E+12,89650000000,83723000000,0.814432969,0.809045235,TRUE
ELSA.JK,2021Q1,ELSA.JK2021Q1,"Oil, Gas and Coal",0.021516984,7.37422E+12,3.63317E+12,48263000000,56734000000,-0.022727214,-0.038888876,TRUE
EMDE.JK,2020Q1,EMDE.JK2020Q1,Real Estate Investment and Services Development,-0.618933091,2.16201E+12,1.37543E+12,-29727635450,-38003932950,-0.111607143,-0.111607143,TRUE
EMDE.JK,2020Q2,EMDE.JK2020Q2,Real Estate Investment and Services Development,-0.754748355,2.17897E+12,1.40678E+12,-4309721250,-13499929140,0.015075377,0.015075377,TRUE
EMDE.JK,2020Q3,EMDE.JK2020Q3,Real Estate Investment and Services Development,-0.995260171,2.20814E+12,1.44009E+12,-8831234080,-15724927450,-0.00990099,-0.00990099,TRUE
EMDE.JK,2020Q4,EMDE.JK2020Q4,Real Estate Investment and Services Development,-0.217873498,2.45405E+12,1.49096E+12,-13460203390,-21227244110,-0.04,0.01,TRUE
EMDE.JK,2021Q1,EMDE.JK2021Q1,Real Estate Investment and Services Development,-0.263618103,2.482E+12,1.90851E+12,667745310,-4196276620,0.005208333,-0.03960396,TRUE
ENRG.JK,2020Q1,ENRG.JK2020Q1,"Oil, Gas and Coal",3.123576502,1.0811E+13,6.43903E+12,4.97795E+11,44269982400,0,0,TRUE
ENRG.JK,2020Q2,ENRG.JK2020Q2,"Oil, Gas and Coal",1.989660507,1.06227E+13,7.10608E+12,5.94693E+11,5.59865E+11,0.04,0.04,TRUE
ENRG.JK,2020Q3,ENRG.JK2020Q3,"Oil, Gas and Coal",1.708388881,1.31973E+13,7.3761E+12,3.45603E+11,2.17506E+11,0.038461538,0.057692308,TRUE
ENRG.JK,2020Q4,ENRG.JK2020Q4,"Oil, Gas and Coal",1.104749472,1.18584E+13,8.6702E+12,4.09326E+11,2.54564E+11,1.388888889,1.545454545,TRUE
ENRG.JK,2021Q1,ENRG.JK2021Q1,"Oil, Gas and Coal",0.670209175,1.22468E+13,7.41334E+12,3.00315E+11,4.55832E+11,-0.186046512,-0.257142857,TRUE
EPMT.JK,2020Q1,EPMT.JK2020Q1,Pharmaceuticals and Biotechnology,1.920456741,9.60889E+12,3.35155E+12,2.00691E+11,1.41565E+11,0.14634154,0.068292777,TRUE
EPMT.JK,2020Q2,EPMT.JK2020Q2,Pharmaceuticals and Biotechnology,1.628602339,8.35367E+12,2.14979E+12,2.11823E+11,1.2655E+11,-0.175278604,-0.115025005,TRUE
EPMT.JK,2020Q3,EPMT.JK2020Q3,Pharmaceuticals and Biotechnology,1.33830113,8.92373E+12,2.60275E+12,1.51823E+11,99179184570,-0.005405469,0.005405397,TRUE
EPMT.JK,2020Q4,EPMT.JK2020Q4,Pharmaceuticals and Biotechnology,2.670288779,9.21173E+12,2.66914E+12,2.85768E+11,2.41886E+11,0.146739135,0.139784951,TRUE
EPMT.JK,2021Q1,EPMT.JK2021Q1,Pharmaceuticals and Biotechnology,2.435163751,9.60448E+12,2.82796E+12,2.89378E+11,2.62159E+11,0.018957382,0.02358487,TRUE
ERAA.JK,2020Q1,ERAA.JK2020Q1,Retailers,1.119106507,9.94369E+12,5.00797E+12,2.10616E+11,35745881000,-0.479108656,-0.516393453,TRUE
ERAA.JK,2020Q2,ERAA.JK2020Q2,Retailers,0.147783565,9.06328E+12,4.13807E+12,75778718000,60871501000,0.34224597,0.418079046,TRUE
ERAA.JK,2020Q3,ERAA.JK2020Q3,Retailers,2.180139682,9.7891E+12,4.67189E+12,2.98915E+11,2.45466E+11,0.231075672,0.211155456,TRUE
ERAA.JK,2020Q4,ERAA.JK2020Q4,Retailers,3.251733696,1.12114E+13,5.80257E+12,5.17999E+11,4.16814E+11,0.423948244,0.592105175,TRUE
ERAA.JK,2021Q1,ERAA.JK2021Q1,Retailers,2.722987123,1.1985E+13,6.34883E+12,4.59265E+11,3.73137E+11,0.1477273,0.043388442,TRUE
ERTX.JK,2020Q1,ERTX.JK2020Q1,Personal Goods,0.791197073,1.22395E+12,7.19839E+11,6463499600,-16614637600,-0.15,-0.080882353,TRUE
ERTX.JK,2020Q2,ERTX.JK2020Q2,Personal Goods,0.292732779,1.0634E+12,8.95662E+11,16400408000,-1923889000,0.193277311,0.104,TRUE
ERTX.JK,2020Q3,ERTX.JK2020Q3,Personal Goods,-1.007271298,1.02558E+12,7.74689E+11,10376924000,4304622600,-0.169014085,-0.144927536,TRUE
ERTX.JK,2020Q4,ERTX.JK2020Q4,Personal Goods,-1.516643184,9.62648E+11,7.342E+11,12626317200,-4495629600,0.016949153,0.025423729,TRUE
ERTX.JK,2021Q1,ERTX.JK2021Q1,Personal Goods,0.734648429,1.03114E+12,7.06536E+11,1602385200,-10594022400,0.7,0.752066116,TRUE
ESSA.JK,2020Q1,ESSA.JK2020Q1,"Oil, Gas and Coal",0.030792177,1.47052E+13,9.82511E+12,86161210400,88016133600,-0.496268657,-0.492481203,TRUE
ESSA.JK,2020Q2,ESSA.JK2020Q2,"Oil, Gas and Coal",-1.475568127,1.21473E+13,1.16671E+13,1.39222E+11,1.54841E+11,0.140740741,0.155555556,TRUE
ESSA.JK,2020Q3,ESSA.JK2020Q3,"Oil, Gas and Coal",-1.516847459,1.26496E+13,9.6187E+12,-1.18868E+11,-37842875000,-0.11038961,-0.102564103,TRUE
ESSA.JK,2020Q4,ESSA.JK2020Q4,"Oil, Gas and Coal",-0.961703299,1.11204E+13,1.0121E+13,-1.5312E+11,-39387437600,0.532846715,0.542857143,TRUE
ESSA.JK,2021Q1,ESSA.JK2021Q1,"Oil, Gas and Coal",0.898758492,1.91542E+13,8.3632E+12,42022983600,63748479600,0.666666667,0.703703704,TRUE
ESTI.JK,2020Q1,ESTI.JK2020Q1,Industrial Materials,-0.36046822,9.42049E+11,7.26204E+11,2427885000,5482179000,-0.166666667,-0.166666667,TRUE
ESTI.JK,2020Q2,ESTI.JK2020Q2,Industrial Materials,0.464290809,8.17667E+11,6.26094E+11,10012639800,11100671200,0.02,0.02,TRUE
ESTI.JK,2020Q3,ESTI.JK2020Q3,Industrial Materials,-0.967677611,8.39574E+11,6.47287E+11,-2393692000,52236800,-0.019607843,-0.019607843,TRUE
ESTI.JK,2020Q4,ESTI.JK2020Q4,Industrial Materials,-0.14217214,7.64807E+11,5.82823E+11,-8349588000,6467385600,0.04,0.06,TRUE
ESTI.JK,2021Q1,ESTI.JK2021Q1,Industrial Materials,0.673293744,7.93731E+11,6.00192E+11,7889151600,12486038400,0.846153846,0.811320755,TRUE
EXCL.JK,2020Q1,EXCL.JK2020Q1,Telecommunications Service Providers,2.264220699,7.15116E+13,5.08635E+13,2.17277E+12,2.19476E+12,-0.365079391,-0.392523336,TRUE
EXCL.JK,2020Q2,EXCL.JK2020Q2,Telecommunications Service Providers,0.31708657,6.96549E+13,4.91358E+13,9.8285E+11,1.47152E+11,0.395778278,0.410894922,TRUE
EXCL.JK,2020Q3,EXCL.JK2020Q3,Telecommunications Service Providers,0.48023976,6.83957E+13,4.7525E+13,1.13547E+12,1.10018E+12,-0.267148033,-0.194139222,TRUE
EXCL.JK,2020Q4,EXCL.JK2020Q4,Telecommunications Service Providers,-2.502426317,6.77448E+13,4.86074E+13,-1.659E+12,1.57833E+12,0.344827592,0.290909179,TRUE
EXCL.JK,2021Q1,EXCL.JK2021Q1,Telecommunications Service Providers,0.479535081,6.59318E+13,4.64624E+13,9.3053E+11,8.88993E+11,-0.234432206,-0.264084505,TRUE
FAST.JK,2020Q1,FAST.JK2020Q1,Travel and Leisure,0.154129246,3.62033E+12,1.74511E+12,80249329000,35001532000,-0.215686275,-0.178137652,TRUE
FAST.JK,2020Q2,FAST.JK2020Q2,Travel and Leisure,-4.408888187,3.60316E+12,1.9368E+12,7011996000,2854186000,-0.065,-0.083743842,TRUE
FAST.JK,2020Q3,FAST.JK2020Q3,Travel and Leisure,-4.061448094,3.51311E+12,2.12485E+12,-1.94003E+11,-1.18041E+11,-0.026737968,-0.010752688,TRUE
FAST.JK,2020Q4,FAST.JK2020Q4,Travel and Leisure,-2.178116602,3.727E+12,2.14007E+12,-1.7789E+11,-95051994000,0.197802198,0.168478261,TRUE
FAST.JK,2021Q1,FAST.JK2021Q1,Travel and Leisure,-1.701855799,3.49678E+12,2.48032E+12,-82535198000,-34022702000,-0.059633028,-0.046511628,TRUE
FILM.JK,2020Q1,FILM.JK2020Q1,Media,-0.524512109,1.43078E+12,37204096870,25506913580,19103017820,-0.089385475,-0.134078212,TRUE
